anio,semana,modelo,nivel,hallazgo,tipo,avisos,puentes,alcance_valido_python,avisos_desconocidos,titulo,fundamento_llm,hechos_fuente,correcto_0_o_1,util_0_a_2,afirmacion_no_respaldada_0_o_1,comentario_revisor,rol_revisor,fecha_revision
2026,36,gpt-5.4-nano,medium,9,cross_bridge,800903196|800903649|800904153|800904528|800904560,P-MG22|P-MG23|P-MG41|P-MG42,1,,Picador sin movimiento/avance: fallas “no gira/no pica/no terminó de subir” con causas y acciones variables,"En semana 36 aparecen varios eventos con el mismo tipo de síntoma asociado al picador: P-MG22 “Picador no termino de subir (alarma)” (800903649) con “Falla Componente Electrónico” y Reset de ATV; P-MG23 “Picador no gira” (800903196) con “Falla Componente Electrónico” y Reset de ATV; P-MG41 “No gira picador” (800904560) con “Falla Componente Electrónico” y Reset de ATV sobrevelocidad; P-MG42 “no gira picador” (800904153) con “Falla Componente Electrónico” y “Se reinicia Var de Giro”; y P-MG23 “No pica, sin fuerza” (800904528) con “Brida-Empaquetadura Floja” y regulación de escapes. La coincidencia es del sub-sistema (picador) y el comportamiento (no opera), pero los textos muestran causas documentadas diferentes, por lo que la relación cruzada es débil y requiere verificación adicional.","800903196: P-MG23 — Picador no gira — causa: Falla Componente Electrónico || 800903649: P-MG22 — Picador no termino de subir (alarma) — causa: Falla Componente Electrónico || 800904153: P-MG42 — no gira picador — causa: Falla Componente Electrónico || 800904528: P-MG23 — No pica, sin fuerza — causa: Brida-Empaquetadura Floja || 800904560: P-MG41 — No gira picador — causa: Falla Componente Electrónico",,,,,,
2026,36,gpt-5.4-mini,medium,1,same_bridge,800895684|800895701|800896006|800896632|800896729|800896941|800897118|800897638|800899192|800899848|800901907|800903016,P-MG12,1,,Reiteración de fallas de giro en P-MG12,"En P-MG12 se repiten durante varias semanas descripciones equivalentes de giro: ""no gira percha"", ""no gira picador"", ""no giran herramientas"" y ""no gira la almeja ni picador"". Aunque las intervenciones cambian entre reset de ATV, alineación de pantógrafos, reposición de térmico o revisión de falta de fase, el síntoma funcional es el mismo en el mismo puente y en el mismo subsistema de giro. Las causas documentadas no son idénticas, por lo que solo permite proponer una recurrencia, no una causa única.",800895684: P-MG12 — no gira percha — causa: Falso Contacto || 800895701: P-MG12 — no gira percha — causa: Falso Contacto || 800896006: P-MG12 — no gira picador-almeja — causa: Falla Operativa || 800896632: P-MG12 — no gira percha de colada — causa: Falso Contacto || 800896729: P-MG12 — no gira percha — causa: Falla Operativa || 800896941: P-MG12 — no gira picador ni almeja — causa: Falla Componente Electrónico || 800897118: P-MG12 — No gira almeja.- — causa: Falla Componente Electrónico || 800897638: P-MG12 — No giraran herramientas Almeja / Picador — causa: Falla Componente Electrónico || 800899192: P-MG12 — no giran herramientas — causa: Falla Componente Electrónico || 800899848: P-MG12 — No gira la almeja ni picador — causa: Falla Componente Electrónico || 800901907: P-MG12 — No gira el picadorOKTB — causa: Falso Contacto || 800903016: P-MG12 — no gira picador — causa: Corte de Energía,,,,,,
2026,36,gpt-5.4-mini,medium,2,same_bridge,800895682|800896003|800896049|800898856|800901300|800901555|800903828|800904011|800904184|800904416,P-MG21|P-MG22,0,,Reincidencia de fallas de aparejo en P-MG21,"En P-MG21 se repite el mismo tipo de indisponibilidad sobre el aparejo: ""no baja ni sube aparejo de 15tn"", ""no baja aparejo 15 TN"", ""no sube aparejo 15tn"" y ""ALMEJA NO BAJA"". Los textos alternan entre fallas de componente electrónico, falso contacto, circuito abierto, desgaste o falla operativa, y las acciones van desde reset de variador hasta cambio de freno. La similitud es fuerte por función y puente, pero las causas documentadas son variadas.",800895682: P-MG21 — no baja ni sube aparejo de 15 tn — causa: Falla Componente Electrónico || 800896003: P-MG21 — no baja ni sube aparejo de 15tn — causa: Falla Componente Electrónico || 800896049: P-MG21 — No sube ni baja aparejo.- — causa: Falla Componente Electrónico || 800898856: P-MG21 — No baja aparejo 15 TN — causa: Falso Contacto || 800901300: P-MG21 — no baja aparejo 15tn — causa: Circuito Abierto-Sin Continuidad || 800901555: P-MG21 — No baja la percha — causa: Falla Operativa || 800903828: P-MG21 — NO BAJA AP 15 Tn — causa: Falla Componente Electrónico || 800904011: P-MG21 — ALMEJA NO BAJA — causa: Desgaste || 800904184: P-MG21 — no sube aparejo 15tn — causa: Falla Componente Electrónico || 800904416: P-MG22 — no sube aparejo 15tn — causa: Circuito Abierto-Sin Continuidad,,,,,,
2026,36,gpt-5.4-mini,medium,3,same_bridge,800896109|800897009|800899897|800900089|800902784|800904550,P-MG31,1,,Repetición de anomalías de mando y traslación en P-MG31,"P-MG31 muestra repetidas descripciones sobre el control y la traslación: ""manibela suelta"", ""mando roto"", ""traslación carro N/S lenta y con ruido"" y ""se apaga continuamente/falla diana"". Los registros apuntan a distintos puntos del sistema, como control remoto, profibus, cableado o traslación, y las intervenciones también difieren. Aun así, el patrón sugiere recurrencia en el circuito de mando/traslación del mismo puente.",800896109: P-MG31 — MANIBELA TRASL SUELTA MOV INVERTI — causa: Falla Elemento de Maniobra || 800897009: P-MG31 — MANIBELA SUELTA TRASLACION(OKTD) — causa: Alimentación de Energía || 800899897: P-MG31 — mando roto — causa: Falla Elemento de Maniobra || 800900089: P-MG31 — Traslación carro N/S lenta y con ruido — causa: Desalineación || 800902784: P-MG31 — salta alarma y se apaga — causa: Falso Contacto || 800904550: P-MG31 — Se apaga continuamente/Falla diana — causa: Circuito Abierto-Sin Continuidad,,,,,,
2026,36,gpt-5.4-mini,medium,4,same_bridge,800898766|800898886|800898956|800900276,P-MG33,1,,Recurrencia de sin traslación en P-MG33,"En P-MG33 aparecen varias veces avisos de traslación detenida: ""NO TRASLADA"" y múltiples ""SIN TRASLACION"". Los documentos alternan causas de lubricación faltante, falso contacto, alimentación de energía y falla operativa, con acciones como agregar aceite, reponer ATV o cambiar válvula de traba. El patrón es consistente en función, aunque no en causa.",800898766: P-MG33 — NO TRASLADA — causa: Lubricación Faltante || 800898886: P-MG33 — SIN TRASLACION — causa: Falso Contacto || 800898956: P-MG33 — SIN TRASLACION — causa: Alimentación de Energía || 800900276: P-MG33 — Comando de traslación funciona mal — causa: Falla Operativa,,,,,,
2026,36,gpt-5.4-mini,medium,5,same_bridge,800898730|800899610|800899638|800904152,P-MG43,1,,Repetición de fallas de compresor y aire en P-MG43,"P-MG43 registra varios eventos sobre el compresor y la disponibilidad de aire: ""NO ENCIENDE COMPRESOR"", ""No prende el compresor"", ""se apaga el compresor"" y ""sin aire - Cambio de compresor"". Las causas documentadas varían entre corte de energía, circuito abierto, accidente y falta de aceite, y las intervenciones incluyen reposición de térmico, relé térmico o cambio de compresor. La coincidencia es funcional y del mismo puente, pero no confirma un único mecanismo de falla.",800898730: P-MG43 — NO ENCIENDE COMPRESOR — causa: Corte de Energía || 800899610: P-MG43 — No prende el compresor — causa: Circuito Abierto-Sin Continuidad || 800899638: P-MG43 — se apaga el compresor — causa: Accidente || 800904152: P-MG43 — sin aire - Cambio de compresor — causa: Falta Aceite,,,,,,
2026,36,gpt-5.4-mini,medium,6,cross_bridge,800895684|800896632|800901499|800901717|800902249|800902407|800903646|800904089,P-MG11|P-MG12|P-MG21|P-MG22|P-MG31,1,,Falla repetida de giro de percha en varios puentes,"La misma función aparece afectada en distintos puentes y semanas: ""no gira percha"", ""percha no gira"", ""no gira la percha N06"" y variantes similares. Los textos muestran causas diversas, como falso contacto, desconectado y falla de componente electrónico, y las intervenciones van desde reposición de falla rearmable hasta alineación de pantógrafos o reparación de cable cortado. Esto sugiere un patrón funcional común entre puentes, sin evidencia para una causa única compartida.",800895684: P-MG12 — no gira percha — causa: Falso Contacto || 800896632: P-MG12 — no gira percha de colada — causa: Falso Contacto || 800901499: P-MG22 — Percha no gira — causa: Falla Componente Electrónico || 800901717: P-MG21 — Percha no gira — causa: Falso Contacto || 800902249: P-MG22 — no gira percha N06 — causa: Falso Contacto || 800902407: P-MG31 — no gira percha N04 — causa: Desconectado || 800903646: P-MG11 — Percha no gira — causa: Falso Contacto || 800904089: P-MG31 — No gira la percha — causa: Falso Contacto,,,,,,
2026,36,gpt-5.4-mini,medium,7,cross_bridge,800896151|800897453|800898608|800901300|800901625|800903141|800903828|800904416,P-MG12|P-MG13|P-MG21|P-MG22|P-MG23,1,,Indisponibilidad recurrente del aparejo 15 tn en distintos puentes,"Hay avisos similares en varios puentes sobre el mismo servicio: ""NO SUBE AP 15 Tn"", ""No baja aparejo 15 TN"", ""no sube aparejo 15tn"" y ""no sube aparejo 15tn"". Las causas documentadas se distribuyen entre alimentación de energía, falso contacto, circuito abierto y falla de componente electrónico, con acciones que incluyen reset o reposición de variador y reparación de contacto. La recurrencia es clara por función, pero la evidencia no permite afirmar una causa común entre puentes.",800896151: P-MG12 — NO SUBE AP 15 Tn — causa: Alimentación de Energía || 800897453: P-MG13 — No baja el aparejo de 15 TN — causa: Falso Contacto || 800898608: P-MG12 — No baja aparejo 15 TN — causa: Falso Contacto || 800901300: P-MG21 — no baja aparejo 15tn — causa: Circuito Abierto-Sin Continuidad || 800901625: P-MG23 — No baja aparejo de 15 TN — causa: Falla Componente Electrónico || 800903141: P-MG13 — No baja aparejo 15 tn — causa: Falso Contacto || 800903828: P-MG21 — NO BAJA AP 15 Tn — causa: Falla Componente Electrónico || 800904416: P-MG22 — no sube aparejo 15tn — causa: Circuito Abierto-Sin Continuidad,,,,,,
2026,36,gpt-5.4-mini,medium,8,cross_bridge,800896874|800897461|800898766|800899125|800900061|800901930|800904015,P-MG11|P-MG21|P-MG23|P-MG32|P-MG33,1,,Patrón común de sin traslación en distintos puentes,"La pérdida de traslación se repite en varios puentes con descripciones como ""SIN TRASLACION"", ""sin traslación N/S"" y ""NO TRASLADA"". Los registros alternan entre falso contacto, circuito abierto, falla de componente electrónico, alimentación de energía y lubricación faltante. La similitud funcional es consistente entre equipos, pero las causas y las intervenciones son distintas, por lo que solo puede proponerse una relación preliminar.",800896874: P-MG33 — Sin traslacion norte / sur — causa: Falso Contacto || 800897461: P-MG23 — Sin traslacion norte - sur — causa: Falso Contacto || 800898766: P-MG33 — NO TRASLADA — causa: Lubricación Faltante || 800899125: P-MG11 — SIN TRASLACION — causa: Falso Contacto || 800900061: P-MG32 — sin traslacion norte/sur — causa: Falla Componente Electrónico || 800901930: P-MG21 — Sin traslacion norte-sur-OKTB — causa: Falso Contacto || 800904015: P-MG21 — SIN TRASLACION NORTE SUR — causa: Falla Componente Electrónico,,,,,,
2026,36,gpt-5.4-mini,medium,9,cross_bridge,800895874|800901716|800902124|800902275|800903885|800903924|800904663,P-MG12|P-MG22|P-MG33|P-MG41|P-MG42|P-MG43,1,,Fallas similares de almeja y cierre en múltiples puentes,"Las fallas de almeja/cierre aparecen repetidamente con términos como ""almeja trabada"", ""se trabó la almeja al subir"", ""almeja cruzada"", ""almeja a medio recorrido"" y ""almeja sin fuerza al aplaudir"". Las causas documentadas varían entre falla operativa, desgaste, falso contacto y ajuste deficiente, y las acciones incluyen destrabe, regulación o cambio de componentes. La coincidencia funcional es fuerte entre puentes, pero no prueba una única causa raíz.",800895874: P-MG42 — ALMEJA TRABADA — causa: Falla Elemento de Maniobra || 800901716: P-MG42 — No abre almeja — causa: Desgaste || 800902124: P-MG43 — Se trabo la almeja al subir — causa: Falso Contacto || 800902275: P-MG12 — almeja trabada — causa: Falla Operativa || 800903885: P-MG22 — Almeja no tiene fuerza al aplaudir — causa: Desgaste || 800903924: P-MG33 — Almeja  cruzada — causa: Falla Operativa || 800904663: P-MG41 — almeja a medio recorrido — causa: Ajuste Deficiente,,,,,,
2026,36,gpt-5.4-mini,medium,10,cross_bridge,800896941|800897871|800898931|800903016|800903196|800904153|800904560,P-MG12|P-MG23|P-MG31|P-MG41|P-MG42|P-MG43,1,,Repetición de no giro de picador con causas distintas,"El síntoma ""no gira picador"" o sus variantes se observa en distintos puentes y semanas. Los hechos documentados asocian el evento a falla de componente electrónico, corte de energía o intervención sobre variador, con acciones como reset de ATV o reposición de variador. La similitud textual y funcional es clara, pero las causas registradas no son uniformes.",800896941: P-MG12 — no gira picador ni almeja — causa: Falla Componente Electrónico || 800897871: P-MG31 — NO GIRA ALMEJA PICADOR — causa: Corte de Energía || 800898931: P-MG43 — no gira picador — causa: Falla Componente Electrónico || 800903016: P-MG12 — no gira picador — causa: Corte de Energía || 800903196: P-MG23 — Picador no gira — causa: Falla Componente Electrónico || 800904153: P-MG42 — no gira picador — causa: Falla Componente Electrónico || 800904560: P-MG41 — No gira picador — causa: Falla Componente Electrónico,,,,,,
2026,36,gpt-5.4,medium,1,same_bridge,800895682|800896003|800896049|800898856|800901300|800903828|800904184,P-MG21,1,,Reiteración en aparejo de 15 TN en P-MG21,"En P-MG21 se repiten avisos sobre imposibilidad de bajar o subir el aparejo de 15 TN. En la semana 36 aparecen tanto “NO BAJA AP 15 Tn” como “no sube aparejo 15tn”, y en semanas previas hay descripciones muy similares del mismo movimiento. Las causas documentadas no son uniformes: predominan “Falla Componente Electrónico”, pero también figuran “Falso Contacto” y “Circuito Abierto-Sin Continuidad”. Las intervenciones también varían entre reinicios y reposiciones de variador, por lo que la coincidencia es fuerte en el síntoma y la función afectada, no en una causa única demostrada.",800895682: P-MG21 — no baja ni sube aparejo de 15 tn — causa: Falla Componente Electrónico || 800896003: P-MG21 — no baja ni sube aparejo de 15tn — causa: Falla Componente Electrónico || 800896049: P-MG21 — No sube ni baja aparejo.- — causa: Falla Componente Electrónico || 800898856: P-MG21 — No baja aparejo 15 TN — causa: Falso Contacto || 800901300: P-MG21 — no baja aparejo 15tn — causa: Circuito Abierto-Sin Continuidad || 800903828: P-MG21 — NO BAJA AP 15 Tn — causa: Falla Componente Electrónico || 800904184: P-MG21 — no sube aparejo 15tn — causa: Falla Componente Electrónico,,,,,,
2026,36,gpt-5.4,medium,2,same_bridge,800897424|800897739|800903117|800903187|800903511,P-MG12,1,,Bloqueos y apagados recurrentes en P-MG12,"En P-MG12 la semana 36 registra “se bloquea constante”, mientras que en semanas anteriores aparecen “SE APAGA CONSTANTE”, “Se apaga constantemente.-”, “se detiene con frecuencia” y “se apaga a cada rato”. Los textos apuntan a una reiteración de detenciones generales o bloqueos, pero no describen exactamente el mismo subsistema en todos los casos. Las causas documentadas alternan entre “Alimentación de Energía” y “Falso Contacto”, y las intervenciones mencionan reposición de ATV y revisión de térmicas/cableados.",800897424: P-MG12 — SE APAGA CONSTANTE — causa: Corte de Energía || 800897739: P-MG12 — Se apaga constantemente.- — causa: Falso Contacto || 800903117: P-MG12 — se detiene con frecuencia — causa: Falso Contacto || 800903187: P-MG12 — se apaga a cada rato — causa: Falso Contacto || 800903511: P-MG12 — se bloquea constante — causa: Alimentación de Energía,,,,,,
2026,36,gpt-5.4,medium,3,same_bridge,800901642|800901902|800903646,P-MG11,1,,Falla repetida de giro de percha en P-MG11,"P-MG11 vuelve a presentar en la semana 36 “Percha no gira”, con antecedentes muy cercanos de “No gira la perchaOKTB” y “no giira percha N06”. La función afectada es consistente y en los tres casos aparecen acciones sobre pantógrafos o reseteo de variador. Sin embargo, las causas documentadas difieren entre “Falso Contacto”, “Desconectado” y “Circuito Abierto-Sin Continuidad”, por lo que la repetición confirma similitud del síntoma, no una causa común cerrada.",800901642: P-MG11 — no giira percha N06 — causa: Circuito Abierto-Sin Continuidad || 800901902: P-MG11 — No gira la perchaOKTB — causa: Desconectado || 800903646: P-MG11 — Percha no gira — causa: Falso Contacto,,,,,,
2026,36,gpt-5.4,medium,4,same_bridge,800902407|800904089,P-MG31,1,,Repetición de falla de giro de percha en P-MG31,"En P-MG31 la semana 36 aparece “No gira la percha” y en la semana 35 ya figuraba “no gira percha N04”. Ambos textos afectan la misma función de giro de percha, pero las causas documentadas cambian entre “Falso Contacto” y “Desconectado”. Las intervenciones también difieren: una sobre rearmado de ATV de giros y otra sobre cable cortado de pantógrafo.",800902407: P-MG31 — no gira percha N04 — causa: Desconectado || 800904089: P-MG31 — No gira la percha — causa: Falso Contacto,,,,,,
2026,36,gpt-5.4,medium,5,same_bridge,800896655|800898730|800899610|800899638|800904152,P-MG43,1,,Antecedentes repetidos de compresor y falta de aire en P-MG43,"La semana 36 en P-MG43 se informa “sin aire - Cambio de compresor”. El historial inmediato del mismo puente muestra “se apaga compresor”, “NO ENCIENDE COMPRESOR”, “No prende el compresor” y “se apaga el compresor”. La coincidencia es clara en el sistema neumático/compresor, aunque las causas documentadas son distintas: “Falla Operativa”, “Corte de Energía”, “Circuito Abierto-Sin Continuidad”, “Accidente” y en la semana 36 “Falta Aceite”. También cambian las intervenciones, desde reposición térmica o manguera hasta cambio de compresor.",800896655: P-MG43 — se apaga compresor — causa: Falla Operativa || 800898730: P-MG43 — NO ENCIENDE COMPRESOR — causa: Corte de Energía || 800899610: P-MG43 — No prende el compresor — causa: Circuito Abierto-Sin Continuidad || 800899638: P-MG43 — se apaga el compresor — causa: Accidente || 800904152: P-MG43 — sin aire - Cambio de compresor — causa: Falta Aceite,,,,,,
2026,36,gpt-5.4,medium,6,same_bridge,800901625|800904614,P-MG23,1,,No baja aparejo 15 TN repetido en P-MG23,"P-MG23 registra en la semana 36 “no baja aparejo 15tn”, con antecedente directo en la semana 34 de “No baja aparejo de 15 TN”. En ambos casos la intervención refiere reinicio del variador de malacate o condición equivalente. La causa documentada coincide en “Falla Componente Electrónico”, lo que refuerza la similitud, aunque el contexto operativo de cada evento no está desarrollado en los textos.",800901625: P-MG23 — No baja aparejo de 15 TN — causa: Falla Componente Electrónico || 800904614: P-MG23 — no baja aparejo 15tn — causa: Falla Componente Electrónico,,,,,,
2026,36,gpt-5.4,medium,7,same_bridge,800897951|800903711,P-MG33,1,,No abre alicate repetido en P-MG33,"En P-MG33 se repite exactamente el síntoma “No abre alicate” entre la semana 36 y la 32. La coincidencia textual y funcional es alta, pero las causas documentadas difieren entre “Falla Componente Electrónico” y “Alimentación de Energía”. También las intervenciones no son iguales: en un caso se menciona manipulador de apertura y en el otro falla en ficha de electroválvula.",800897951: P-MG33 — No abre alicate.- — causa: Alimentación de Energía || 800903711: P-MG33 — No abre alicate — causa: Falla Componente Electrónico,,,,,,
2026,36,gpt-5.4,medium,8,same_bridge,800903057|800903224|800903301,P-MG11,1,,Incidencias de iluminación repetidas en P-MG11,"Durante la semana 36 P-MG11 presenta dos avisos de iluminación: “no funciona luminaria de trabajo” y “falla luminaria de seguridad”. Además, en la semana 35 ya había “Iluminacion de mg no enciende”. Hay relación por subsistema eléctrico de iluminación del mismo puente, pero no son idénticos: los textos distinguen luminaria de trabajo, de seguridad e iluminación general. Las causas documentadas también difieren entre “Falla Componente Electrónico”, “Cortocircuito” y “Circuito Abierto-Sin Continuidad”.",800903057: P-MG11 — Iluminacion de mg no enciende — causa: Circuito Abierto-Sin Continuidad || 800903224: P-MG11 — no funciona luminaria de trabajo — causa: Falla Componente Electrónico || 800903301: P-MG11 — falla luminaria de seguridad — causa: Cortocircuito,,,,,,
2026,36,gpt-5.4,medium,9,same_bridge,800897004|800904460,P-MG43,1,,No bajan herramientas repetido en P-MG43,"En P-MG43 se repite el síntoma “NO BAJAN HERRAMIENTAS” entre la semana 36 y la 31. En ambos avisos la causa documentada es “Alimentación de Energía”, lo que refuerza la similitud. Aun así, las intervenciones no son iguales: en el antecedente se cambia una válvula y en la semana 36 se cambia un contactor de freno de almeja, por lo que no alcanza para afirmar un mismo origen puntual.",800897004: P-MG43 — NO BAJAN HERRAMIENTAS(OKTD) — causa: Alimentación de Energía || 800904460: P-MG43 — NO BAJAN HERRAMIENTAS — causa: Alimentación de Energía,,,,,,
2026,36,gpt-5.4,medium,10,cross_bridge,800903828|800904264|800904416|800904614,P-MG21|P-MG22|P-MG23|P-MG41,1,,Patrón semanal de fallas en aparejo de 15 TN entre puentes,"En la semana 36 varios puentes presentan síntomas muy parecidos sobre el aparejo de 15 TN: P-MG21 “NO BAJA AP 15 Tn”, P-MG22 “no sube aparejo 15tn”, P-MG23 “no baja aparejo 15tn” y P-MG41 “NO SUBE AP 15 tn”. La coincidencia funcional es fuerte y las intervenciones mencionan variador o reinicio del malacate en varios casos. No obstante, las causas documentadas no son idénticas: predomina “Falla Componente Electrónico”, pero también aparece “Circuito Abierto-Sin Continuidad”.",800903828: P-MG21 — NO BAJA AP 15 Tn — causa: Falla Componente Electrónico || 800904264: P-MG41 — NO SUBE AP 15 tn — causa: Falla Componente Electrónico || 800904416: P-MG22 — no sube aparejo 15tn — causa: Circuito Abierto-Sin Continuidad || 800904614: P-MG23 — no baja aparejo 15tn — causa: Falla Componente Electrónico,,,,,,
2026,36,gpt-5.4,medium,11,cross_bridge,800903646|800903896|800904089,P-MG11|P-MG31|P-MG41,1,,Giro de percha afectado en varios puentes de la semana 36,"La semana 36 muestra tres avisos muy cercanos de “Percha no gira” o equivalente en P-MG11, P-MG31 y P-MG41. En los tres casos la causa documentada es “Falso Contacto”, aunque las intervenciones difieren entre posicionamiento de pantógrafos, reposición de falla rearmable de giro y control del circuito. La similitud sugiere un patrón funcional compartido de giro de percha, pero no prueba un único mecanismo físico común entre puentes distintos.",800903646: P-MG11 — Percha no gira — causa: Falso Contacto || 800903896: P-MG41 — No gira la percha — causa: Falso Contacto || 800904089: P-MG31 — No gira la percha — causa: Falso Contacto,,,,,,
2026,36,gpt-5.4,medium,12,cross_bridge,800903702|800904269,P-MG33|P-MG43,1,,Pinzas atrapa morsetos dobladas en dos puentes,"En la semana 36 aparecen en P-MG33 y P-MG43 avisos muy similares: “PINZAS ATRAPA MORSETOS DOBLADAS” y “Pinza atrapa morsetos doblada”. Ambos tienen como causa documentada “Accidente” y en ambos se registra reemplazo de la pinza. La coincidencia del modo de daño es clara, pero al tratarse de puentes distintos no hay evidencia textual suficiente para asumir un origen común más allá de la similitud mecánica del evento.",800903702: P-MG43 — Pinza atrapa morsetos doblada — causa: Accidente || 800904269: P-MG33 — PINZAS ATRAPA MORSETOS DOBLADAS — causa: Accidente,,,,,,
